ProjectID,RequirementText,IsFunctional,IsQuality,Availability (A),Fault Tolerance (FT),Legal (L),Look & Feel (LF),Maintainability (MN),Operability (O),Performance (PE),Portability (PO),Scalability (SC),Security (SE),Usability (US),Other (OT),CleanedRequirementText,IsOutlierRule,OutlierProbability,IsOutlierModel,IsOutlierFinal
SYN-706,Carpooling chat media must be encrypted with per-message keys.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling chat medium must encrypted permessage key,0,0.002388915328538471,0,0
SYN-707,Restaurant tablet must support swipe to delete from cart.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must support swipe delete cart,0,0.017265465614806044,0,0
SYN-708,Islamabad carpooling must have failover DNS with 30 second TTL.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must failover dns NUM second ttl,0,0.0021183255281150087,0,0
SYN-709,Delivery system must time-travel debug offline event sequence.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must timetravel debug offline event sequence,0,0.012057399747068223,0,0
SYN-710,Carpooling must show driver route history as per Islamabad transparency law.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must show driver route history per islamabad transparency law,0,0.007984078630073858,0,0
SYN-711,Restaurant app must use card flip animations for menu details.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use card flip animation menu detail,0,0.02024470027265867,0,0
SYN-712,Exchange portal must have retry storms prevention mechanism.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must retry storm prevention mechanism,0,0.011017357058090904,0,0
SYN-713,Student portal must auto-fill previous application data with confirmation.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must autofill previous application data confirmation,0,0.007098891681295241,0,0
SYN-714,Carpooling batch notification must deliver to 5000 users under 3 seconds.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling batch notification must deliver NUM user NUM second,0,0.01851123800041426,0,0
SYN-715,Delivery app must support 10-inch tablets with stylus and finger input.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must support NUM inch tablet stylus finger input,0,0.016045392179887957,0,0
SYN-716,Student portal must scale to 100000 grade calculation requests per minute.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,student portal must scale NUM grade calculation request per minute,0,0.00972232084576755,0,0
SYN-717,Carpooling payment confirmation must be signed with HMAC.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling payment confirmation must signed hmac,0,0.01959666010097396,0,0
SYN-718,Restaurant tablet must provide visual separation between appetizers and mains.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must provide visual separation appetizer main,0,0.009044010387033983,0,0
SYN-719,Islamabad carpooling must have 99.95% availability for driver matching.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must NUM availability driver matching,0,0.002709353869737039,0,0
SYN-720,Delivery system must resolve offline conflicts with last-write-wins.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must resolve offline conflict lastwritewins,0,0.005907668739146123,0,0
SYN-721,Carpooling must show per-ride insurance deduction as per Islamabad law.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must show perride insurance deduction per islamabad law,0,0.010818240922667375,0,0
SYN-722,Restaurant dashboard must use progress ring for order preparation.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must use progress ring order preparation,0,0.026908945040983893,0,0
SYN-723,Exchange portal must have connection pool monitoring and alerting.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must connection pool monitoring alerting,0,0.011827977805750366,0,0
SYN-724,Student portal must provide export of grades to CSV with one click.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide export grade csv one click,0,0.010406546225900346,0,0
SYN-725,Carpooling route optimization for 100 drivers must finish under 800ms.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling route optimization NUM driver must finish NUM m,0,0.0573114823430891,0,0
SYN-726,Delivery app must run on 10-inch tablets with 1024x600 resolution.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must run NUM inch tablet NUM x NUM resolution,0,0.010891221524751684,0,0
SYN-727,University portal must scale to 40000 concurrent scholarship applications.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must scale NUM concurrent scholarship application,0,0.012186861146518603,0,0
SYN-728,Carpooling rider history must be purged with secure deletion.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling rider history must purged secure deletion,0,0.03752852161098589,0,0
SYN-729,Restaurant tablet must show calorie information with tooltip.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must show calorie information tooltip,0,0.00621245745176074,0,0
SYN-730,Islamabad carpooling must have stand-by replicas for critical services.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must standby replica critical service,0,0.004769251308187851,0,0
SYN-731,Delivery system must replay missed events from event store after restart.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must replay missed event event store restart,0,0.01616681316612674,0,0
SYN-732,Carpooling must verify driver fitness certificate as per Islamabad rules.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must verify driver fitness certificate per islamabad rule,0,0.011504063078691264,0,0
SYN-733,Restaurant app must use dynamic island for notification display.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use dynamic island notification display,0,0.007722541810762676,0,0
SYN-734,Exchange portal must have timeout configuration per endpoint.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must timeout configuration per endpoint,0,0.007777061106727032,0,0
SYN-735,Student portal must provide course recommendation based on past enrollment.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide course recommendation based past enrollment,0,0.016730183588165175,0,0
SYN-736,Carpooling fare estimation must have p95 latency under 350ms.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling fare estimation must p NUM latency NUM m,0,0.01093248599256515,0,0
SYN-737,Delivery app must support 10-inch tablets with HDR display.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must support NUM inch tablet hdr display,0,0.003352958343727242,0,0
SYN-738,Student portal must scale to 120000 transcript downloads per day.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,student portal must scale NUM transcript downloads per day,0,0.010809425647718215,0,0
SYN-739,Carpooling driver rating must be obfuscated during dispute resolution.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling driver rating must obfuscated dispute resolution,0,0.005385034770696709,0,0
SYN-740,Restaurant tablet must support dark mode automatically at night.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must support dark mode automatically night,0,0.017919509705091728,0,0
SYN-741,Islamabad carpooling must have 99.9% uptime for customer support chat.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must NUM uptime customer support chat,0,0.0019811976785258792,0,0
SYN-742,Delivery system must use idempotent event processing with deduplication.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must use idempotent event processing deduplication,0,0.0011675804082831734,0,0
SYN-743,Carpooling must display digital meter calibration date per Islamabad law.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must display digital meter calibration date per islamabad law,0,0.015956442259403757,0,0
SYN-744,Restaurant dashboard must use sticky call-to-action button on scroll.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must use sticky calltoaction button scroll,0,0.03616458299477918,0,0
SYN-745,Exchange portal must have pessimistic locking for critical updates.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must pessimistic locking critical update,0,0.003186167678381844,0,0
SYN-746,Student portal must allow pinning frequently used sections.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must allow pinning frequently used section,0,0.013328008007277034,0,0
SYN-747,Carpooling batch ETA update must finish within 2 seconds for 1000 rides.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling batch eta update must finish within NUM second NUM ride,0,0.03821513304120535,0,0
SYN-748,Delivery app must run on 10-inch tablets with Android 7.1.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must run NUM inch tablet android NUM,0,0.012203224320549537,0,0
SYN-749,University portal must scale to 30000 concurrent library resource views.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must scale NUM concurrent library resource view,0,0.014457874751884486,0,0
SYN-750,Carpooling user location must be encrypted using homomorphic encryption.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling user location must encrypted using homomorphic encryption,0,0.004999670713517387,0,0
SYN-751,Restaurant tablet must provide context menu on long press.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must provide context menu long press,0,0.01799091837854355,0,0
SYN-752,Islamabad carpooling must have automatic recovery for network partitions.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must automatic recovery network partition,0,0.010406788879523308,0,0
SYN-753,Delivery system must preserve causal ordering of offline events.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must preserve causal ordering offline event,0,0.020749590412961524,0,0
SYN-754,Carpooling must include waiting time charges as per Islamabad tariff rules.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must include waiting time charge per islamabad tariff rule,0,0.005414548745604918,0,0
SYN-755,Restaurant app must use corner swipe for quick cart access.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use corner swipe quick cart access,0,0.022513986238401944,0,0
SYN-756,Exchange portal must have thread pool sizing based on load.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must thread pool sizing based load,0,0.018018852404119594,0,0
SYN-757,Student portal must provide bulk action for enrollment changes.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide bulk action enrollment change,0,0.009350194928964613,0,0
SYN-758,Carpooling dynamic pricing must recalculate all zones under 1.5 seconds.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling dynamic pricing must recalculate zone NUM second,0,0.07742404152972963,0,0
SYN-759,Delivery app must function on 10-inch tablets with 3GB RAM maximum.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must function NUM inch tablet NUM gb ram maximum,0,0.03241473635772875,0,0
SYN-760,Student portal must scale to 70000 concurrent scholarship form submissions.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,student portal must scale NUM concurrent scholarship form submission,0,0.01106452818990718,0,0
SYN-761,Carpooling ride share invite links must be signed with short expiry.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling ride share invite link must signed short expiry,0,0.05819042632119627,0,0
SYN-762,Restaurant tablet must show item availability with red dot indicator.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must show item availability red dot indicator,0,0.01811797918701056,0,0
SYN-763,Islamabad carpooling must have 99.99% availability for trip cancellation API.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must NUM availability trip cancellation api,0,0.007773653377083963,0,0
SYN-764,Delivery system must use local-first architecture with sync later.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must use localfirst architecture sync later,0,0.00785304404983374,0,0
SYN-765,Carpooling must display fuel surcharge as per Islamabad guidelines.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must display fuel surcharge per islamabad guideline,0,0.0031071940148870514,0,0
SYN-766,Restaurant dashboard must have floating action button for new orders.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must floating action button new order,0,0.03591915737087159,0,0
SYN-767,Exchange portal must have jitter for retry to avoid thundering herd.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must jitter retry avoid thundering herd,0,0.010279604049320108,0,0
SYN-768,Student portal must provide undo for accidental course drop.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide undo accidental course drop,0,0.010764683470418722,0,0
SYN-769,Carpooling seat map refresh must load within 400ms for 200 users.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling seat map refresh must load within NUM m NUM user,0,0.025812583354641823,0,0
SYN-770,Delivery app must support 10-inch tablets with foldable screen.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must support NUM inch tablet foldable screen,0,0.006188592091279836,0,0
SYN-771,University portal must scale to 15000 concurrent forum posts.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must scale NUM concurrent forum post,0,0.00654908309916221,0,0
SYN-772,Carpooling payment receipts must be digitally signed.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling payment receipt must digitally signed,0,0.004219614099146881,0,0
SYN-773,Restaurant tablet must allow click-to-call for restaurant support.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must allow clicktocall restaurant support,0,0.009058804207078504,0,0
SYN-774,Islamabad carpooling must have read replica for reporting queries.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must read replica reporting query,0,0.015279096158917649,0,0
SYN-775,Delivery system must apply monotonic reads for event consistency.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must apply monotonic read event consistency,0,0.013936634645020948,0,0
SYN-776,Carpooling must comply with Islamabad badge display for commercial vehicles.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must comply islamabad badge display commercial vehicle,0,0.005332870693421353,0,0
SYN-777,Restaurant app must use icon badges for new order notifications.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use icon badge new order notification,0,0.0062759455244864575,0,0
SYN-778,Exchange portal must have database connection retry with exponential backoff.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must database connection retry exponential backoff,0,0.006051171197973243,0,0
SYN-779,Student portal must provide keyboard accessible dropdown menus.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide keyboard accessible dropdown menu,0,0.003774153260049713,0,0
SYN-780,Carpooling driver incentive calculation must finish under 500ms.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling driver incentive calculation must finish NUM m,0,0.014048638353452474,0,0
SYN-782,Student portal must scale to 90000 concurrent exam answer uploads.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,student portal must scale NUM concurrent exam answer uploads,0,0.02652470814819029,0,0
SYN-783,Carpooling rider feedback must be anonymized before analysis.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling rider feedback must anonymized analysis,0,0.03436263468395834,0,0
SYN-784,Restaurant tablet must show estimated delivery time with icon.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must show estimated delivery time icon,0,0.006917386441262533,0,0
SYN-785,Islamabad carpooling must have 99.9% availability for promo code service.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must NUM availability promo code service,0,0.0012648883781336117,0,0
SYN-786,Delivery system must apply vector clocks for offline conflict detection.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must apply vector clock offline conflict detection,0,0.025009848254871205,0,0
SYN-787,Carpooling must show digital token used as per Islamabad transport act.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must show digital token used per islamabad transport act,0,0.01998233990320594,0,0
SYN-788,Restaurant dashboard must use rounded corners for all panels.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must use rounded corner panel,0,0.016221427956869143,0,0
SYN-789,Exchange portal must have bulkhead pattern for tenant isolation.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must bulkhead pattern tenant isolation,0,0.01660022486128346,0,0
SYN-790,Student portal must provide smart search for course codes.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide smart search course code,0,0.005363103658032053,0,0
SYN-791,Carpooling batch payment must process 5000 transactions per minute.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling batch payment must process NUM transaction per minute,0,0.017954816132199722,0,0
